Order ID,Date,Year,Quarter,Month,Region,State,City,Product Category,Product Subcategory,Product Name,Brand,Sales Channel,Customer Segment,Sales Rep,Units Sold,Unit Price,Discount,Revenue,Cost,Profit,Payment Method,Customer Satisfaction
40385,2024-06-13,2024,Q2,Jun,Northeast,New York,New York,Electronics,Tablet,Tab Elite,Orbit,Distributor,Small Business,David Clark,3,434,0.05,1236.9,722.42,514.48,Bank Transfer,Unsatisfied
40386,2024-03-29,2024,Q1,Mar,Northeast,Massachusetts,Boston,Accessories,Headphones,SoundMax,Vertex,Retail,Corporate,Emily Carter,14,44,0.05,585.2,338.03,247.17,Digital Wallet,Satisfied
40387,2024-05-20,2024,Q2,May,West,Washington,Seattle,Accessories,Headphones,SoundMax,NovaTech,Online,Consumer,Michael Brown,17,1015,0.05,16392.25,10244.44,6147.81,Cash,Satisfied
40388,2024-01-30,2024,Q1,Jan,West,Washington,Seattle,Electronics,Phone,Galaxy Max,Nimbus,Distributor,Corporate,Sarah Lopez,7,385,0.0,2695.0,1510.79,1184.21,Digital Wallet,Very Satisfied
40389,2024-07-20,2024,Q3,Jul,South,Florida,Miami,Furniture,Cabinet,StoragePlus,Nimbus,Retail,Consumer,Jessica Lee,7,586,0.1,3691.8,2106.87,1584.93,Card,Satisfied
40390,2024-04-24,2024,Q2,Apr,Midwest,Michigan,Detroit,Furniture,Cabinet,StoragePlus,NovaTech,Distributor,Corporate,John Miller,4,730,0.0,2920.0,1847.23,1072.77,Card,Satisfied
40391,2024-10-13,2024,Q4,Oct,South,Texas,Dallas,Electronics,Laptop,UltraBook Pro,Orbit,Online,Corporate,Michael Brown,3,890,0.05,2536.5,1884.55,651.95,Card,Satisfied
40392,2024-11-14,2024,Q4,Nov,West,Colorado,Denver,Electronics,Laptop,UltraBook Pro,Apex,Retail,Small Business,Michael Brown,15,433,0.15,5520.75,3881.55,1639.2,Digital Wallet,Very Satisfied
40393,2024-01-26,2024,Q1,Jan,South,Georgia,Atlanta,Electronics,Laptop,UltraBook Pro,NovaTech,Online,Consumer,Emily Carter,16,1154,0.15,15694.4,9182.34,6512.06,Cash,Neutral
40394,2024-05-28,2024,Q2,May,South,Florida,Miami,Accessories,Mouse,ClickPro,Orbit,Online,Corporate,Emily Carter,8,517,0.1,3722.4,2083.06,1639.34,Card,Satisfied
40395,2024-03-25,2024,Q1,Mar,South,Georgia,Atlanta,Furniture,Desk,WorkDesk Pro,Nimbus,Retail,Small Business,John Miller,16,231,0.0,3696.0,2700.42,995.58,Digital Wallet,Unsatisfied
40396,2024-08-25,2024,Q3,Aug,West,Colorado,Denver,Electronics,Tablet,Tab Elite,Orbit,Retail,Corporate,Jessica Lee,7,981,0.1,6180.3,4543.92,1636.38,Cash,Satisfied
40397,2024-12-28,2024,Q4,Dec,South,Florida,Miami,Accessories,Keyboard,KeyPro,Vertex,Online,Small Business,John Miller,3,163,0.0,489.0,325.58,163.42,Bank Transfer,Satisfied
40398,2024-07-08,2024,Q3,Jul,Midwest,Michigan,Detroit,Furniture,Chair,ComfortSeat,NovaTech,Distributor,Small Business,Sarah Lopez,20,256,0.1,4608.0,3083.65,1524.35,Card,Satisfied
40399,2024-12-05,2024,Q4,Dec,West,California,Los Angeles,Furniture,Cabinet,StoragePlus,Nimbus,Retail,Corporate,Sarah Lopez,12,1120,0.05,12768.0,8584.99,4183.01,Card,Neutral
40400,2024-05-15,2024,Q2,May,Northeast,Pennsylvania,Philadelphia,Electronics,Laptop,UltraBook Pro,Orbit,Online,Consumer,David Clark,1,48,0.15,40.8,23.03,17.77,Bank Transfer,Very Satisfied
40401,2024-10-12,2024,Q4,Oct,South,Georgia,Atlanta,Accessories,Headphones,SoundMax,Nimbus,Retail,Consumer,Michael Brown,13,675,0.1,7897.5,5868.58,2028.92,Cash,Neutral
40402,2024-07-23,2024,Q3,Jul,South,Florida,Miami,Furniture,Desk,WorkDesk Pro,Nimbus,Retail,Consumer,Michael Brown,18,614,0.0,11052.0,6807.15,4244.85,Cash,Neutral
40403,2024-07-22,2024,Q3,Jul,Northeast,New York,New York,Accessories,Headphones,SoundMax,Nimbus,Online,Consumer,John Miller,13,444,0.0,5772.0,3783.04,1988.96,Bank Transfer,Satisfied
40404,2024-11-10,2024,Q4,Nov,Northeast,Massachusetts,Boston,Furniture,Cabinet,StoragePlus,Orbit,Retail,Consumer,David Clark,6,1133,0.05,6458.1,4804.42,1653.68,Card,Unsatisfied
40405,2024-11-29,2024,Q4,Nov,South,Florida,Miami,Furniture,Chair,ComfortSeat,Orbit,Distributor,Small Business,Michael Brown,19,935,0.05,16876.75,10503.34,6373.41,Cash,Neutral
40406,2024-05-08,2024,Q2,May,South,Georgia,Atlanta,Accessories,Headphones,SoundMax,Orbit,Distributor,Corporate,David Clark,12,648,0.05,7387.2,5504.48,1882.72,Card,Unsatisfied
40407,2024-10-26,2024,Q4,Oct,Midwest,Ohio,Columbus,Electronics,Laptop,UltraBook Pro,Apex,Retail,Consumer,Jessica Lee,20,1140,0.15,19380.0,14224.8,5155.2,Bank Transfer,Satisfied
40408,2024-11-22,2024,Q4,Nov,Northeast,Massachusetts,Boston,Accessories,Mouse,ClickPro,Apex,Distributor,Consumer,Jessica Lee,2,920,0.0,1840.0,1204.71,635.29,Digital Wallet,Very Satisfied
40409,2024-12-09,2024,Q4,Dec,South,Georgia,Atlanta,Accessories,Headphones,SoundMax,Vertex,Distributor,Small Business,Michael Brown,9,62,0.1,502.2,333.9,168.3,Digital Wallet,Very Satisfied
40410,2024-08-21,2024,Q3,Aug,South,Florida,Miami,Accessories,Keyboard,KeyPro,Apex,Distributor,Small Business,Sarah Lopez,4,356,0.0,1424.0,1021.23,402.77,Card,Very Satisfied
40411,2024-03-29,2024,Q1,Mar,Northeast,Massachusetts,Boston,Electronics,Laptop,UltraBook Pro,Vertex,Distributor,Small Business,John Miller,14,97,0.1,1222.2,873.94,348.26,Card,Very Satisfied
40412,2024-05-09,2024,Q2,May,West,California,Los Angeles,Furniture,Cabinet,StoragePlus,Nimbus,Distributor,Corporate,Michael Brown,17,272,0.0,4624.0,2729.81,1894.19,Cash,Satisfied
40413,2024-10-31,2024,Q4,Oct,South,Texas,Dallas,Furniture,Cabinet,StoragePlus,Apex,Distributor,Consumer,Sarah Lopez,12,65,0.1,702.0,447.03,254.97,Card,Satisfied
40414,2024-01-02,2024,Q1,Jan,South,Florida,Miami,Electronics,Tablet,Tab Elite,Apex,Distributor,Corporate,Michael Brown,2,975,0.1,1755.0,1034.09,720.91,Card,Very Satisfied
40415,2024-09-19,2024,Q3,Sep,South,Florida,Miami,Accessories,Mouse,ClickPro,Orbit,Distributor,Consumer,Jessica Lee,2,536,0.1,964.8,699.39,265.41,Card,Very Satisfied
40416,2024-03-20,2024,Q1,Mar,South,Texas,Dallas,Furniture,Cabinet,StoragePlus,Nimbus,Distributor,Consumer,Emily Carter,2,1089,0.05,2069.1,1492.94,576.16,Cash,Unsatisfied
40417,2024-03-04,2024,Q1,Mar,Northeast,New York,New York,Electronics,Phone,Galaxy Max,Orbit,Retail,Small Business,Jessica Lee,19,64,0.05,1155.2,682.05,473.15,Cash,Neutral
40418,2024-03-20,2024,Q1,Mar,West,Colorado,Denver,Electronics,Tablet,Tab Elite,Orbit,Distributor,Consumer,Jessica Lee,11,655,0.1,6484.5,3756.92,2727.58,Card,Neutral
40419,2024-07-13,2024,Q3,Jul,Midwest,Illinois,Chicago,Furniture,Chair,ComfortSeat,NovaTech,Online,Small Business,Emily Carter,13,655,0.1,7663.5,4428.41,3235.09,Digital Wallet,Satisfied
40420,2024-09-10,2024,Q3,Sep,West,Colorado,Denver,Furniture,Cabinet,StoragePlus,Nimbus,Retail,Small Business,Jessica Lee,19,567,0.15,9157.05,6639.34,2517.71,Bank Transfer,Unsatisfied
40421,2024-02-04,2024,Q1,Feb,West,Washington,Seattle,Furniture,Desk,WorkDesk Pro,Orbit,Distributor,Consumer,Emily Carter,7,687,0.0,4809.0,3229.41,1579.59,Cash,Unsatisfied
40422,2024-07-05,2024,Q3,Jul,Midwest,Illinois,Chicago,Furniture,Cabinet,StoragePlus,Vertex,Distributor,Consumer,Emily Carter,8,425,0.15,2890.0,2027.24,862.76,Digital Wallet,Unsatisfied
40423,2024-10-30,2024,Q4,Oct,South,Texas,Dallas,Furniture,Cabinet,StoragePlus,Orbit,Online,Consumer,Michael Brown,15,870,0.05,12397.5,7410.58,4986.92,Card,Satisfied
40424,2024-10-10,2024,Q4,Oct,West,Colorado,Denver,Accessories,Headphones,SoundMax,Apex,Online,Corporate,Jessica Lee,1,779,0.0,779.0,434.5,344.5,Bank Transfer,Very Satisfied
40425,2024-07-01,2024,Q3,Jul,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,Apex,Distributor,Consumer,Jessica Lee,16,605,0.0,9680.0,5360.57,4319.43,Cash,Very Satisfied
40426,2024-07-11,2024,Q3,Jul,West,California,Los Angeles,Accessories,Mouse,ClickPro,NovaTech,Online,Small Business,John Miller,15,895,0.0,13425.0,8130.93,5294.07,Card,Unsatisfied
40427,2024-01-17,2024,Q1,Jan,Midwest,Ohio,Columbus,Accessories,Keyboard,KeyPro,Orbit,Retail,Small Business,Michael Brown,4,363,0.15,1234.2,775.62,458.58,Digital Wallet,Neutral
40428,2024-06-12,2024,Q2,Jun,Midwest,Michigan,Detroit,Furniture,Cabinet,StoragePlus,Nimbus,Online,Consumer,John Miller,9,577,0.05,4933.35,3107.25,1826.1,Cash,Satisfied
40429,2024-08-28,2024,Q3,Aug,Midwest,Michigan,Detroit,Electronics,Laptop,UltraBook Pro,Orbit,Retail,Corporate,Michael Brown,1,1137,0.15,966.45,556.48,409.97,Card,Very Satisfied
40430,2024-05-26,2024,Q2,May,Northeast,Pennsylvania,Philadelphia,Furniture,Chair,ComfortSeat,Apex,Online,Consumer,Jessica Lee,13,246,0.0,3198.0,2001.39,1196.61,Bank Transfer,Unsatisfied
40431,2024-12-12,2024,Q4,Dec,South,Georgia,Atlanta,Accessories,Mouse,ClickPro,Orbit,Online,Corporate,Michael Brown,12,389,0.1,4201.2,2645.81,1555.39,Card,Satisfied
40432,2024-09-08,2024,Q3,Sep,West,Washington,Seattle,Accessories,Keyboard,KeyPro,Vertex,Online,Consumer,Jessica Lee,4,965,0.05,3667.0,2645.23,1021.77,Digital Wallet,Satisfied
40433,2024-01-30,2024,Q1,Jan,Midwest,Michigan,Detroit,Furniture,Desk,WorkDesk Pro,Vertex,Distributor,Consumer,Michael Brown,4,84,0.15,285.6,191.05,94.55,Bank Transfer,Satisfied
40434,2024-07-20,2024,Q3,Jul,South,Georgia,Atlanta,Accessories,Keyboard,KeyPro,Orbit,Distributor,Consumer,Sarah Lopez,10,640,0.15,5440.0,3821.6,1618.4,Digital Wallet,Satisfied
40435,2024-11-02,2024,Q4,Nov,West,Washington,Seattle,Accessories,Mouse,ClickPro,Nimbus,Retail,Consumer,Michael Brown,4,841,0.15,2859.4,2063.32,796.08,Digital Wallet,Unsatisfied
40436,2024-01-01,2024,Q1,Jan,Midwest,Illinois,Chicago,Accessories,Keyboard,KeyPro,Nimbus,Online,Small Business,Emily Carter,3,296,0.0,888.0,662.88,225.12,Card,Unsatisfied
40437,2024-03-08,2024,Q1,Mar,Northeast,New York,New York,Accessories,Keyboard,KeyPro,Orbit,Online,Consumer,John Miller,4,569,0.0,2276.0,1681.93,594.07,Card,Satisfied
40438,2024-06-09,2024,Q2,Jun,Northeast,Pennsylvania,Philadelphia,Accessories,Mouse,ClickPro,Apex,Retail,Small Business,Jessica Lee,1,1073,0.1,965.7,605.67,360.03,Cash,Satisfied
40439,2024-03-05,2024,Q1,Mar,Northeast,New York,New York,Accessories,Keyboard,KeyPro,Nimbus,Retail,Corporate,David Clark,17,772,0.15,11155.4,6842.82,4312.58,Cash,Satisfied
40440,2024-01-30,2024,Q1,Jan,Midwest,Michigan,Detroit,Furniture,Cabinet,StoragePlus,Vertex,Retail,Small Business,Michael Brown,12,375,0.1,4050.0,2452.17,1597.83,Card,Satisfied
40441,2024-12-09,2024,Q4,Dec,Midwest,Michigan,Detroit,Accessories,Mouse,ClickPro,Orbit,Online,Small Business,John Miller,9,1056,0.0,9504.0,6491.83,3012.17,Bank Transfer,Very Satisfied
40442,2024-07-11,2024,Q3,Jul,Midwest,Ohio,Columbus,Electronics,Phone,Galaxy Max,Nimbus,Distributor,Corporate,Michael Brown,1,893,0.05,848.35,484.66,363.69,Cash,Very Satisfied
40443,2024-02-28,2024,Q1,Feb,West,Washington,Seattle,Furniture,Cabinet,StoragePlus,NovaTech,Online,Consumer,John Miller,18,346,0.05,5916.6,3384.64,2531.96,Cash,Neutral
40444,2024-02-28,2024,Q1,Feb,South,Texas,Dallas,Furniture,Chair,ComfortSeat,Apex,Online,Consumer,Sarah Lopez,9,1146,0.15,8766.9,5394.3,3372.6,Card,Satisfied
40445,2024-06-11,2024,Q2,Jun,West,Washington,Seattle,Accessories,Headphones,SoundMax,NovaTech,Retail,Small Business,Jessica Lee,14,167,0.0,2338.0,1442.84,895.16,Cash,Neutral
40446,2024-08-11,2024,Q3,Aug,South,Florida,Miami,Furniture,Cabinet,StoragePlus,Vertex,Online,Small Business,Jessica Lee,2,995,0.0,1990.0,1312.69,677.31,Digital Wallet,Very Satisfied
40447,2024-09-07,2024,Q3,Sep,South,Florida,Miami,Electronics,Tablet,Tab Elite,NovaTech,Online,Small Business,Sarah Lopez,16,1189,0.1,17121.6,10785.69,6335.91,Cash,Unsatisfied
40448,2024-07-10,2024,Q3,Jul,Northeast,Massachusetts,Boston,Accessories,Headphones,SoundMax,NovaTech,Distributor,Consumer,John Miller,15,408,0.0,6120.0,4181.79,1938.21,Bank Transfer,Unsatisfied
40449,2024-10-30,2024,Q4,Oct,Midwest,Ohio,Columbus,Furniture,Desk,WorkDesk Pro,NovaTech,Retail,Corporate,John Miller,1,211,0.15,179.35,129.36,49.99,Card,Unsatisfied
40450,2024-06-22,2024,Q2,Jun,Midwest,Ohio,Columbus,Furniture,Chair,ComfortSeat,Apex,Retail,Small Business,Sarah Lopez,11,1007,0.0,11077.0,7037.82,4039.18,Card,Very Satisfied
40451,2024-10-10,2024,Q4,Oct,West,Colorado,Denver,Accessories,Headphones,SoundMax,Vertex,Retail,Small Business,Michael Brown,12,684,0.05,7797.6,5484.14,2313.46,Cash,Neutral
40452,2024-11-12,2024,Q4,Nov,South,Florida,Miami,Electronics,Phone,Galaxy Max,Vertex,Retail,Small Business,Michael Brown,13,491,0.0,6383.0,4735.68,1647.32,Bank Transfer,Satisfied
40453,2024-08-07,2024,Q3,Aug,Northeast,New York,New York,Accessories,Headphones,SoundMax,Vertex,Retail,Small Business,Sarah Lopez,8,1058,0.1,7617.6,4853.17,2764.43,Card,Very Satisfied
40454,2024-02-08,2024,Q1,Feb,Northeast,Pennsylvania,Philadelphia,Furniture,Chair,ComfortSeat,NovaTech,Distributor,Small Business,Emily Carter,13,303,0.1,3545.1,2213.11,1331.99,Digital Wallet,Neutral
40455,2024-06-03,2024,Q2,Jun,South,Georgia,Atlanta,Electronics,Phone,Galaxy Max,Vertex,Distributor,Small Business,Emily Carter,12,327,0.15,3335.4,1976.3,1359.1,Cash,Neutral
40456,2024-12-22,2024,Q4,Dec,West,Colorado,Denver,Furniture,Chair,ComfortSeat,Nimbus,Online,Corporate,John Miller,19,739,0.0,14041.0,9710.24,4330.76,Card,Satisfied
40457,2024-07-29,2024,Q3,Jul,Northeast,Pennsylvania,Philadelphia,Accessories,Keyboard,KeyPro,Orbit,Distributor,Consumer,Michael Brown,7,258,0.15,1535.1,1025.24,509.86,Cash,Unsatisfied
40458,2024-10-31,2024,Q4,Oct,West,Washington,Seattle,Electronics,Tablet,Tab Elite,Apex,Distributor,Consumer,David Clark,12,507,0.05,5779.8,3637.19,2142.61,Bank Transfer,Satisfied
40459,2024-12-22,2024,Q4,Dec,South,Florida,Miami,Furniture,Cabinet,StoragePlus,Vertex,Retail,Small Business,Sarah Lopez,16,505,0.0,8080.0,4577.68,3502.32,Bank Transfer,Very Satisfied
40460,2024-03-01,2024,Q1,Mar,Midwest,Illinois,Chicago,Furniture,Cabinet,StoragePlus,Nimbus,Online,Small Business,Jessica Lee,14,731,0.05,9722.3,6442.07,3280.23,Digital Wallet,Satisfied
40461,2024-06-23,2024,Q2,Jun,West,Washington,Seattle,Accessories,Mouse,ClickPro,NovaTech,Retail,Corporate,Jessica Lee,2,331,0.15,562.7,333.62,229.08,Bank Transfer,Neutral
40462,2024-06-11,2024,Q2,Jun,Midwest,Michigan,Detroit,Furniture,Desk,WorkDesk Pro,Vertex,Distributor,Small Business,John Miller,12,710,0.15,7242.0,5193.02,2048.98,Card,Very Satisfied
40463,2024-11-19,2024,Q4,Nov,West,Colorado,Denver,Accessories,Keyboard,KeyPro,Vertex,Distributor,Small Business,John Miller,19,1125,0.15,18168.75,13237.22,4931.53,Card,Unsatisfied
40464,2024-10-16,2024,Q4,Oct,South,Florida,Miami,Electronics,Laptop,UltraBook Pro,Apex,Online,Consumer,Emily Carter,18,315,0.1,5103.0,3332.74,1770.26,Cash,Neutral
40465,2024-02-10,2024,Q1,Feb,South,Texas,Dallas,Accessories,Keyboard,KeyPro,Vertex,Distributor,Small Business,Jessica Lee,16,399,0.0,6384.0,4537.86,1846.14,Card,Very Satisfied
40466,2024-03-19,2024,Q1,Mar,Midwest,Ohio,Columbus,Furniture,Chair,ComfortSeat,Apex,Online,Consumer,Sarah Lopez,14,581,0.15,6913.9,3822.77,3091.13,Bank Transfer,Unsatisfied
40467,2024-09-10,2024,Q3,Sep,Midwest,Illinois,Chicago,Accessories,Keyboard,KeyPro,NovaTech,Online,Small Business,John Miller,4,79,0.05,300.2,186.06,114.14,Card,Unsatisfied
40468,2024-10-03,2024,Q4,Oct,Northeast,Massachusetts,Boston,Accessories,Mouse,ClickPro,Vertex,Retail,Small Business,Michael Brown,6,140,0.15,714.0,456.05,257.95,Bank Transfer,Unsatisfied
40469,2024-04-28,2024,Q2,Apr,South,Florida,Miami,Electronics,Phone,Galaxy Max,Vertex,Online,Small Business,Jessica Lee,12,482,0.0,5784.0,3941.43,1842.57,Bank Transfer,Neutral
40470,2024-07-26,2024,Q3,Jul,Northeast,Massachusetts,Boston,Furniture,Cabinet,StoragePlus,Vertex,Online,Small Business,John Miller,13,522,0.1,6107.4,3760.59,2346.81,Digital Wallet,Neutral
40471,2024-04-09,2024,Q2,Apr,Northeast,New York,New York,Accessories,Mouse,ClickPro,Vertex,Distributor,Consumer,David Clark,8,923,0.1,6645.6,4029.58,2616.02,Bank Transfer,Unsatisfied
40472,2024-04-30,2024,Q2,Apr,South,Georgia,Atlanta,Furniture,Chair,ComfortSeat,Apex,Online,Small Business,David Clark,7,316,0.0,2212.0,1250.78,961.22,Digital Wallet,Neutral
40473,2024-07-07,2024,Q3,Jul,South,Georgia,Atlanta,Electronics,Phone,Galaxy Max,Apex,Distributor,Corporate,Michael Brown,9,877,0.05,7498.35,5022.92,2475.43,Digital Wallet,Very Satisfied
40474,2024-12-14,2024,Q4,Dec,Midwest,Ohio,Columbus,Accessories,Mouse,ClickPro,NovaTech,Online,Small Business,Michael Brown,11,1094,0.1,10830.6,6781.99,4048.61,Cash,Neutral
40475,2024-11-13,2024,Q4,Nov,Midwest,Ohio,Columbus,Electronics,Tablet,Tab Elite,Vertex,Online,Small Business,Michael Brown,13,966,0.0,12558.0,8331.32,4226.68,Digital Wallet,Satisfied
40476,2024-08-17,2024,Q3,Aug,West,Colorado,Denver,Furniture,Chair,ComfortSeat,Orbit,Distributor,Consumer,Sarah Lopez,15,364,0.15,4641.0,3217.12,1423.88,Bank Transfer,Neutral
40477,2024-09-08,2024,Q3,Sep,South,Georgia,Atlanta,Electronics,Laptop,UltraBook Pro,Apex,Distributor,Consumer,Emily Carter,14,531,0.0,7434.0,5452.95,1981.05,Card,Neutral
40478,2024-03-30,2024,Q1,Mar,Northeast,Massachusetts,Boston,Accessories,Keyboard,KeyPro,Vertex,Distributor,Small Business,John Miller,15,799,0.15,10187.25,6056.93,4130.32,Cash,Satisfied
40479,2024-06-14,2024,Q2,Jun,West,Colorado,Denver,Furniture,Chair,ComfortSeat,Apex,Retail,Small Business,David Clark,11,349,0.05,3647.05,2694.13,952.92,Cash,Satisfied
40480,2024-11-26,2024,Q4,Nov,West,Washington,Seattle,Furniture,Cabinet,StoragePlus,Vertex,Distributor,Consumer,David Clark,17,76,0.0,1292.0,940.89,351.11,Digital Wallet,Unsatisfied
40481,2024-01-17,2024,Q1,Jan,Northeast,Pennsylvania,Philadelphia,Electronics,Laptop,UltraBook Pro,NovaTech,Online,Small Business,Michael Brown,13,944,0.05,11658.4,7943.92,3714.48,Card,Very Satisfied
40482,2024-10-01,2024,Q4,Oct,South,Texas,Dallas,Furniture,Desk,WorkDesk Pro,Nimbus,Retail,Small Business,Michael Brown,14,858,0.05,11411.4,8378.45,3032.95,Card,Very Satisfied
40483,2024-06-04,2024,Q2,Jun,West,California,Los Angeles,Accessories,Headphones,SoundMax,NovaTech,Retail,Small Business,Emily Carter,15,737,0.0,11055.0,6479.28,4575.72,Digital Wallet,Unsatisfied
40484,2024-06-26,2024,Q2,Jun,Northeast,Pennsylvania,Philadelphia,Furniture,Chair,ComfortSeat,Nimbus,Retail,Small Business,John Miller,1,115,0.0,115.0,66.67,48.33,Cash,Very Satisfied
40485,2024-03-23,2024,Q1,Mar,South,Georgia,Atlanta,Accessories,Headphones,SoundMax,Nimbus,Retail,Consumer,Sarah Lopez,7,410,0.0,2870.0,1772.27,1097.73,Bank Transfer,Unsatisfied
40486,2024-12-05,2024,Q4,Dec,West,California,Los Angeles,Furniture,Chair,ComfortSeat,Apex,Distributor,Consumer,Emily Carter,10,306,0.05,2907.0,2022.91,884.09,Cash,Unsatisfied
40487,2024-08-27,2024,Q3,Aug,South,Florida,Miami,Furniture,Cabinet,StoragePlus,Orbit,Distributor,Corporate,Jessica Lee,8,865,0.1,6228.0,3782.7,2445.3,Bank Transfer,Neutral
40488,2024-09-22,2024,Q3,Sep,Midwest,Michigan,Detroit,Accessories,Keyboard,KeyPro,NovaTech,Distributor,Corporate,David Clark,11,474,0.05,4953.3,3239.95,1713.35,Bank Transfer,Very Satisfied
40489,2024-11-23,2024,Q4,Nov,South,Georgia,Atlanta,Electronics,Laptop,UltraBook Pro,Orbit,Distributor,Consumer,Emily Carter,1,171,0.05,162.45,100.99,61.46,Bank Transfer,Unsatisfied
40490,2024-06-12,2024,Q2,Jun,Northeast,New York,New York,Accessories,Mouse,ClickPro,Vertex,Online,Consumer,Jessica Lee,1,1008,0.05,957.6,697.99,259.61,Card,Unsatisfied
40491,2024-09-25,2024,Q3,Sep,South,Texas,Dallas,Electronics,Phone,Galaxy Max,NovaTech,Online,Consumer,Michael Brown,13,689,0.0,8957.0,4957.54,3999.46,Bank Transfer,Satisfied
40492,2024-11-26,2024,Q4,Nov,South,Georgia,Atlanta,Accessories,Keyboard,KeyPro,Apex,Online,Consumer,John Miller,15,481,0.15,6132.75,3494.37,2638.38,Digital Wallet,Unsatisfied
40493,2024-10-11,2024,Q4,Oct,Northeast,New York,New York,Furniture,Cabinet,StoragePlus,Nimbus,Distributor,Small Business,Michael Brown,11,828,0.0,9108.0,5802.23,3305.77,Digital Wallet,Very Satisfied
40494,2024-03-15,2024,Q1,Mar,South,Texas,Dallas,Furniture,Chair,ComfortSeat,Orbit,Online,Corporate,Jessica Lee,4,800,0.0,3200.0,2386.63,813.37,Bank Transfer,Neutral
40495,2024-12-28,2024,Q4,Dec,West,Colorado,Denver,Accessories,Mouse,ClickPro,Orbit,Retail,Consumer,David Clark,2,1085,0.1,1953.0,1136.98,816.02,Cash,Unsatisfied
40496,2024-12-22,2024,Q4,Dec,Northeast,Pennsylvania,Philadelphia,Furniture,Desk,WorkDesk Pro,NovaTech,Online,Corporate,Emily Carter,11,219,0.1,2168.1,1228.28,939.82,Card,Very Satisfied
40497,2024-04-24,2024,Q2,Apr,South,Texas,Dallas,Accessories,Keyboard,KeyPro,Nimbus,Online,Consumer,Michael Brown,16,834,0.1,12009.6,8486.51,3523.09,Card,Very Satisfied
40498,2024-06-26,2024,Q2,Jun,South,Florida,Miami,Furniture,Desk,WorkDesk Pro,Orbit,Distributor,Small Business,David Clark,15,681,0.05,9704.25,6063.16,3641.09,Card,Unsatisfied
40499,2024-08-02,2024,Q3,Aug,Midwest,Illinois,Chicago,Furniture,Chair,ComfortSeat,NovaTech,Distributor,Small Business,Michael Brown,5,641,0.15,2724.25,1592.21,1132.04,Digital Wallet,Neutral
40500,2024-12-05,2024,Q4,Dec,West,California,Los Angeles,Electronics,Laptop,UltraBook Pro,NovaTech,Retail,Corporate,Michael Brown,17,941,0.0,15997.0,8885.39,7111.61,Bank Transfer,Neutral
40501,2024-12-08,2024,Q4,Dec,South,Georgia,Atlanta,Furniture,Cabinet,StoragePlus,Vertex,Online,Consumer,John Miller,3,802,0.0,2406.0,1506.75,899.25,Cash,Unsatisfied
40502,2024-07-02,2024,Q3,Jul,South,Florida,Miami,Electronics,Phone,Galaxy Max,Nimbus,Online,Consumer,Michael Brown,1,401,0.1,360.9,203.21,157.69,Card,Very Satisfied
40503,2024-05-17,2024,Q2,May,Midwest,Illinois,Chicago,Furniture,Chair,ComfortSeat,Orbit,Retail,Corporate,Jessica Lee,10,595,0.15,5057.5,3387.39,1670.11,Card,Very Satisfied
40504,2024-11-12,2024,Q4,Nov,South,Florida,Miami,Electronics,Phone,Galaxy Max,NovaTech,Distributor,Small Business,David Clark,12,405,0.15,4131.0,2745.26,1385.74,Card,Satisfied
40505,2024-10-05,2024,Q4,Oct,Northeast,Pennsylvania,Philadelphia,Accessories,Mouse,ClickPro,Apex,Retail,Corporate,John Miller,6,1176,0.05,6703.2,4778.34,1924.86,Digital Wallet,Very Satisfied
40506,2024-03-10,2024,Q1,Mar,Northeast,Pennsylvania,Philadelphia,Accessories,Headphones,SoundMax,Orbit,Retail,Small Business,David Clark,12,672,0.1,7257.6,4950.84,2306.76,Card,Very Satisfied
40507,2024-06-05,2024,Q2,Jun,Midwest,Illinois,Chicago,Accessories,Mouse,ClickPro,Orbit,Distributor,Consumer,David Clark,2,692,0.1,1245.6,727.17,518.43,Cash,Satisfied
40508,2024-03-16,2024,Q1,Mar,South,Texas,Dallas,Furniture,Desk,WorkDesk Pro,Nimbus,Retail,Corporate,Michael Brown,20,507,0.0,10140.0,7097.77,3042.23,Bank Transfer,Very Satisfied
40509,2024-04-30,2024,Q2,Apr,West,California,Los Angeles,Accessories,Mouse,ClickPro,NovaTech,Distributor,Small Business,Jessica Lee,17,670,0.15,9681.5,7148.65,2532.85,Digital Wallet,Unsatisfied
40510,2024-07-24,2024,Q3,Jul,South,Florida,Miami,Accessories,Mouse,ClickPro,Orbit,Retail,Corporate,Jessica Lee,15,76,0.15,969.0,664.25,304.75,Bank Transfer,Very Satisfied
40511,2024-11-15,2024,Q4,Nov,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,Nimbus,Retail,Small Business,David Clark,4,664,0.0,2656.0,1795.22,860.78,Digital Wallet,Neutral
40512,2024-12-11,2024,Q4,Dec,West,Colorado,Denver,Furniture,Chair,ComfortSeat,Apex,Distributor,Consumer,Emily Carter,14,332,0.15,3950.8,2750.04,1200.76,Card,Satisfied
40513,2024-07-18,2024,Q3,Jul,Midwest,Michigan,Detroit,Electronics,Laptop,UltraBook Pro,Apex,Retail,Corporate,Jessica Lee,9,964,0.0,8676.0,6036.95,2639.05,Digital Wallet,Unsatisfied
