Order ID,Date,Year,Quarter,Month,Week,Region,State,Product Category,Product Subcategory,Sales Channel,Customer Segment,Units Sold,Unit Price,Discount,Revenue,Cost,Profit,Profit Margin,Marketing Channel
50505,2024-03-03,2024,Q1,Mar,9,South,Florida,Electronics,Tablet,Distributor,Corporate,20,270,0.05,5130.0,3063.06,2066.94,0.4029,Direct
50506,2024-09-05,2024,Q3,Sep,36,West,Washington,Furniture,Cabinet,Online,Small Business,2,822,0.0,1644.0,906.66,737.34,0.4485,Google Ads
50507,2024-04-10,2024,Q2,Apr,15,West,California,Electronics,Phone,Distributor,Corporate,23,871,0.1,18029.7,11704.4,6325.3,0.3508,Direct
50508,2024-06-06,2024,Q2,Jun,23,West,Colorado,Furniture,Cabinet,Retail,Small Business,13,755,0.0,9815.0,6488.37,3326.63,0.3389,Direct
50509,2024-08-04,2024,Q3,Aug,31,Midwest,Ohio,Accessories,Headphones,Online,Consumer,3,826,0.0,2478.0,1563.8,914.2,0.3689,Google Ads
50510,2024-03-15,2024,Q1,Mar,11,West,Washington,Furniture,Desk,Online,Consumer,14,1156,0.05,15374.8,9543.59,5831.21,0.3793,Google Ads
50511,2024-07-07,2024,Q3,Jul,27,Midwest,Michigan,Furniture,Desk,Distributor,Consumer,11,1080,0.1,10692.0,7214.92,3477.08,0.3252,Social Media
50512,2024-05-23,2024,Q2,May,21,South,Texas,Furniture,Chair,Retail,Small Business,18,919,0.05,15714.9,9562.41,6152.49,0.3915,Affiliate
50513,2024-09-30,2024,Q3,Sep,40,Midwest,Ohio,Furniture,Cabinet,Online,Consumer,25,437,0.05,10378.75,7274.41,3104.34,0.2991,Google Ads
50514,2024-04-18,2024,Q2,Apr,16,Northeast,New York,Electronics,Phone,Retail,Small Business,16,328,0.0,5248.0,3664.73,1583.27,0.3017,Affiliate
50515,2024-08-04,2024,Q3,Aug,31,Midwest,Ohio,Electronics,Tablet,Distributor,Small Business,6,250,0.05,1425.0,839.69,585.31,0.4107,Direct
50516,2024-03-26,2024,Q1,Mar,13,Midwest,Michigan,Furniture,Desk,Online,Consumer,3,517,0.0,1551.0,1147.77,403.23,0.26,Google Ads
50517,2024-01-28,2024,Q1,Jan,4,South,Georgia,Electronics,Laptop,Online,Consumer,3,371,0.0,1113.0,636.76,476.24,0.4279,Google Ads
50518,2024-10-14,2024,Q4,Oct,42,West,California,Furniture,Desk,Retail,Corporate,1,442,0.1,397.8,279.28,118.52,0.2979,Affiliate
50519,2024-11-11,2024,Q4,Nov,46,Northeast,New York,Furniture,Chair,Distributor,Consumer,23,755,0.0,17365.0,10530.74,6834.26,0.3936,Affiliate
50520,2024-05-10,2024,Q2,May,19,Northeast,New York,Furniture,Cabinet,Retail,Small Business,20,1136,0.0,22720.0,13854.59,8865.41,0.3902,Email
50521,2024-09-20,2024,Q3,Sep,38,West,California,Furniture,Desk,Distributor,Corporate,19,342,0.05,6173.1,4481.06,1692.04,0.2741,Email
50522,2024-09-28,2024,Q3,Sep,39,South,Florida,Furniture,Cabinet,Retail,Consumer,18,318,0.05,5437.8,3973.71,1464.09,0.2692,Affiliate
50523,2024-02-04,2024,Q1,Feb,5,Midwest,Michigan,Accessories,Keyboard,Retail,Consumer,24,216,0.05,4924.8,2871.51,2053.29,0.4169,Social Media
50524,2024-09-19,2024,Q3,Sep,38,West,Washington,Furniture,Chair,Retail,Consumer,4,735,0.05,2793.0,1754.6,1038.4,0.3718,Direct
50525,2024-01-08,2024,Q1,Jan,2,Northeast,Pennsylvania,Electronics,Laptop,Distributor,Consumer,20,506,0.15,8602.0,6153.64,2448.36,0.2846,Affiliate
50526,2024-05-02,2024,Q2,May,18,Midwest,Illinois,Accessories,Mouse,Retail,Corporate,19,762,0.15,12306.3,7988.9,4317.4,0.3508,Affiliate
50527,2024-02-12,2024,Q1,Feb,7,South,Florida,Furniture,Cabinet,Online,Corporate,9,752,0.1,6091.2,4411.74,1679.46,0.2757,Social Media
50528,2024-05-14,2024,Q2,May,20,South,Florida,Furniture,Chair,Retail,Consumer,24,466,0.1,10065.6,6871.48,3194.12,0.3173,Social Media
50529,2024-12-24,2024,Q4,Dec,52,West,Washington,Electronics,Tablet,Retail,Corporate,18,301,0.0,5418.0,3072.22,2345.78,0.433,Email
50530,2024-09-22,2024,Q3,Sep,38,Northeast,New York,Furniture,Desk,Retail,Small Business,1,1252,0.1,1126.8,626.26,500.54,0.4442,Direct
50531,2024-08-27,2024,Q3,Aug,35,Northeast,New York,Furniture,Desk,Online,Small Business,6,738,0.1,3985.2,2921.83,1063.37,0.2668,Social Media
50532,2024-09-05,2024,Q3,Sep,36,Midwest,Illinois,Electronics,Laptop,Retail,Consumer,10,854,0.05,8113.0,5165.2,2947.8,0.3633,Direct
50533,2024-03-07,2024,Q1,Mar,10,Midwest,Michigan,Furniture,Desk,Retail,Corporate,25,1162,0.1,26145.0,18178.81,7966.19,0.3047,Direct
50534,2024-04-12,2024,Q2,Apr,15,Midwest,Illinois,Accessories,Keyboard,Distributor,Small Business,1,742,0.0,742.0,488.14,253.86,0.3421,Affiliate
50535,2024-09-13,2024,Q3,Sep,37,West,California,Furniture,Chair,Retail,Small Business,25,649,0.15,13791.25,9710.34,4080.91,0.2959,Email
50536,2024-12-11,2024,Q4,Dec,50,Midwest,Michigan,Furniture,Chair,Online,Small Business,9,595,0.0,5355.0,3828.16,1526.84,0.2851,Email
50537,2024-05-29,2024,Q2,May,22,West,Washington,Furniture,Cabinet,Online,Small Business,14,1098,0.0,15372.0,10664.08,4707.92,0.3063,Direct
50538,2024-04-09,2024,Q2,Apr,15,Northeast,Massachusetts,Electronics,Phone,Retail,Corporate,12,983,0.15,10026.6,6055.06,3971.54,0.3961,Google Ads
50539,2024-08-17,2024,Q3,Aug,33,Northeast,Pennsylvania,Accessories,Keyboard,Retail,Corporate,15,826,0.05,11770.5,6783.14,4987.36,0.4237,Google Ads
50540,2024-01-04,2024,Q1,Jan,1,West,California,Electronics,Laptop,Online,Small Business,8,150,0.15,1020.0,731.46,288.54,0.2829,Affiliate
50541,2024-10-14,2024,Q4,Oct,42,West,Colorado,Accessories,Mouse,Online,Consumer,7,943,0.05,6270.95,4391.41,1879.54,0.2997,Email
50542,2024-10-10,2024,Q4,Oct,41,West,California,Electronics,Laptop,Online,Consumer,24,701,0.05,15982.8,10975.44,5007.36,0.3133,Email
50543,2024-09-01,2024,Q3,Sep,35,Midwest,Illinois,Electronics,Laptop,Online,Corporate,23,465,0.0,10695.0,6232.78,4462.22,0.4172,Direct
50544,2024-01-12,2024,Q1,Jan,2,West,California,Electronics,Phone,Distributor,Consumer,1,1062,0.0,1062.0,727.69,334.31,0.3148,Affiliate
50545,2024-07-02,2024,Q3,Jul,27,Northeast,Massachusetts,Accessories,Mouse,Online,Corporate,1,881,0.05,836.95,493.69,343.26,0.4101,Direct
50546,2024-08-14,2024,Q3,Aug,33,Northeast,Massachusetts,Furniture,Cabinet,Distributor,Corporate,4,651,0.15,2213.4,1502.43,710.97,0.3212,Direct
50547,2024-11-20,2024,Q4,Nov,47,Midwest,Ohio,Accessories,Headphones,Distributor,Small Business,18,1025,0.05,17527.5,12296.35,5231.15,0.2985,Affiliate
50548,2024-02-02,2024,Q1,Feb,5,South,Florida,Electronics,Phone,Distributor,Corporate,22,58,0.05,1212.2,687.4,524.8,0.4329,Google Ads
50549,2024-01-08,2024,Q1,Jan,2,Midwest,Michigan,Electronics,Tablet,Retail,Consumer,13,896,0.15,9900.8,5834.98,4065.82,0.4107,Email
50550,2024-12-08,2024,Q4,Dec,49,Northeast,Massachusetts,Electronics,Tablet,Retail,Small Business,17,208,0.15,3005.6,2064.33,941.27,0.3132,Affiliate
50551,2024-07-02,2024,Q3,Jul,27,South,Florida,Furniture,Cabinet,Online,Consumer,18,563,0.1,9120.6,5686.04,3434.56,0.3766,Google Ads
50552,2024-09-15,2024,Q3,Sep,37,West,California,Furniture,Chair,Retail,Corporate,4,54,0.15,183.6,132.32,51.28,0.2793,Social Media
50553,2024-03-17,2024,Q1,Mar,11,Midwest,Ohio,Electronics,Laptop,Retail,Small Business,16,627,0.1,9028.8,5884.01,3144.79,0.3483,Google Ads
50554,2024-10-20,2024,Q4,Oct,42,Midwest,Illinois,Accessories,Mouse,Distributor,Corporate,4,499,0.0,1996.0,1157.21,838.79,0.4202,Google Ads
50555,2024-12-08,2024,Q4,Dec,49,Northeast,Pennsylvania,Electronics,Phone,Online,Corporate,16,122,0.05,1854.4,1134.75,719.65,0.3881,Google Ads
50556,2024-12-28,2024,Q4,Dec,52,West,Colorado,Furniture,Cabinet,Online,Corporate,2,683,0.05,1297.7,832.53,465.17,0.3585,Email
50557,2024-05-21,2024,Q2,May,21,South,Texas,Electronics,Phone,Distributor,Corporate,15,213,0.1,2875.5,1841.5,1034.0,0.3596,Google Ads
50558,2024-05-06,2024,Q2,May,19,South,Texas,Electronics,Phone,Retail,Small Business,11,1071,0.1,10602.9,7542.77,3060.13,0.2886,Affiliate
50559,2024-12-14,2024,Q4,Dec,50,South,Georgia,Accessories,Headphones,Distributor,Small Business,13,473,0.05,5841.55,4130.19,1711.36,0.293,Affiliate
50560,2024-01-11,2024,Q1,Jan,2,Northeast,Pennsylvania,Electronics,Laptop,Online,Corporate,23,478,0.15,9344.9,5759.49,3585.41,0.3837,Affiliate
50561,2024-07-01,2024,Q3,Jul,27,West,Colorado,Furniture,Cabinet,Distributor,Consumer,24,788,0.1,17020.8,11254.76,5766.04,0.3388,Social Media
50562,2024-12-28,2024,Q4,Dec,52,Northeast,New York,Furniture,Cabinet,Retail,Corporate,21,1103,0.1,20846.7,15278.21,5568.49,0.2671,Affiliate
50563,2024-10-17,2024,Q4,Oct,42,Midwest,Illinois,Furniture,Cabinet,Distributor,Small Business,1,1186,0.0,1186.0,712.89,473.11,0.3989,Google Ads
50564,2024-05-03,2024,Q2,May,18,Midwest,Ohio,Accessories,Headphones,Retail,Corporate,17,873,0.05,14098.95,9975.66,4123.29,0.2925,Social Media
50565,2024-09-08,2024,Q3,Sep,36,Midwest,Illinois,Accessories,Headphones,Retail,Consumer,15,1092,0.05,15561.0,9818.43,5742.57,0.369,Email
50566,2024-02-14,2024,Q1,Feb,7,Midwest,Ohio,Accessories,Keyboard,Online,Corporate,20,530,0.15,9010.0,6546.9,2463.1,0.2734,Google Ads
50567,2024-06-11,2024,Q2,Jun,24,Northeast,Pennsylvania,Furniture,Chair,Online,Small Business,20,441,0.0,8820.0,5660.29,3159.71,0.3582,Direct
50568,2024-12-17,2024,Q4,Dec,51,West,Colorado,Accessories,Headphones,Online,Small Business,3,968,0.1,2613.6,1762.72,850.88,0.3256,Social Media
50569,2024-08-26,2024,Q3,Aug,35,Northeast,Massachusetts,Electronics,Phone,Online,Corporate,18,935,0.0,16830.0,11576.28,5253.72,0.3122,Direct
50570,2024-12-06,2024,Q4,Dec,49,Northeast,New York,Electronics,Laptop,Online,Small Business,10,302,0.05,2869.0,1748.89,1120.11,0.3904,Email
50571,2024-09-17,2024,Q3,Sep,38,South,Florida,Furniture,Chair,Online,Corporate,13,122,0.05,1506.7,1091.13,415.57,0.2758,Google Ads
50572,2024-05-09,2024,Q2,May,19,South,Florida,Accessories,Keyboard,Retail,Consumer,1,913,0.15,776.05,546.78,229.27,0.2954,Google Ads
50573,2024-09-22,2024,Q3,Sep,38,Midwest,Michigan,Furniture,Chair,Online,Small Business,10,1012,0.0,10120.0,6946.45,3173.55,0.3136,Affiliate
50574,2024-04-12,2024,Q2,Apr,15,South,Florida,Furniture,Chair,Retail,Consumer,25,670,0.05,15912.5,11307.82,4604.68,0.2894,Direct
50575,2024-01-12,2024,Q1,Jan,2,South,Georgia,Accessories,Mouse,Distributor,Consumer,1,1249,0.1,1124.1,694.73,429.37,0.382,Email
50576,2024-05-28,2024,Q2,May,22,South,Georgia,Electronics,Tablet,Distributor,Consumer,13,1200,0.15,13260.0,8314.58,4945.42,0.373,Email
50577,2024-10-02,2024,Q4,Oct,40,Midwest,Michigan,Accessories,Keyboard,Online,Corporate,21,880,0.05,17556.0,10265.4,7290.6,0.4153,Direct
50578,2024-08-03,2024,Q3,Aug,31,South,Florida,Electronics,Phone,Online,Corporate,1,552,0.05,524.4,392.1,132.3,0.2523,Affiliate
50579,2024-06-13,2024,Q2,Jun,24,West,California,Accessories,Mouse,Retail,Small Business,11,906,0.05,9467.7,7050.82,2416.88,0.2553,Direct
50580,2024-07-29,2024,Q3,Jul,31,Northeast,New York,Furniture,Chair,Distributor,Consumer,23,628,0.1,12999.6,9113.29,3886.31,0.299,Direct
50581,2024-02-02,2024,Q1,Feb,5,South,Georgia,Electronics,Phone,Online,Corporate,24,573,0.0,13752.0,9674.79,4077.21,0.2965,Email
50582,2024-06-26,2024,Q2,Jun,26,Midwest,Ohio,Furniture,Chair,Online,Consumer,11,731,0.0,8041.0,5054.31,2986.69,0.3714,Direct
50583,2024-04-16,2024,Q2,Apr,16,South,Georgia,Electronics,Phone,Retail,Consumer,21,843,0.0,17703.0,12264.17,5438.83,0.3072,Social Media
50584,2024-02-23,2024,Q1,Feb,8,Midwest,Illinois,Electronics,Laptop,Online,Consumer,6,534,0.0,3204.0,1961.94,1242.06,0.3877,Google Ads
50585,2024-10-31,2024,Q4,Oct,44,West,Colorado,Electronics,Phone,Online,Corporate,6,816,0.0,4896.0,3549.66,1346.34,0.275,Google Ads
50586,2024-10-18,2024,Q4,Oct,42,South,Florida,Furniture,Cabinet,Distributor,Small Business,7,1220,0.15,7259.0,4230.18,3028.82,0.4173,Social Media
50587,2024-12-02,2024,Q4,Dec,49,South,Florida,Accessories,Keyboard,Retail,Small Business,9,548,0.1,4438.8,2991.73,1447.07,0.326,Google Ads
50588,2024-04-21,2024,Q2,Apr,16,West,California,Furniture,Desk,Online,Consumer,8,625,0.0,5000.0,3513.12,1486.88,0.2974,Email
50589,2024-11-11,2024,Q4,Nov,46,Northeast,Pennsylvania,Furniture,Desk,Online,Consumer,5,731,0.1,3289.5,2115.44,1174.06,0.3569,Direct
50590,2024-06-10,2024,Q2,Jun,24,Midwest,Michigan,Furniture,Chair,Online,Corporate,25,390,0.1,8775.0,5663.37,3111.63,0.3546,Direct
50591,2024-05-04,2024,Q2,May,18,West,Washington,Furniture,Cabinet,Online,Small Business,17,58,0.0,986.0,623.18,362.82,0.368,Direct
50592,2024-12-06,2024,Q4,Dec,49,West,Colorado,Accessories,Headphones,Distributor,Consumer,16,715,0.05,10868.0,7125.85,3742.15,0.3443,Direct
50593,2024-11-27,2024,Q4,Nov,48,Midwest,Ohio,Accessories,Headphones,Retail,Small Business,17,61,0.1,933.3,693.83,239.47,0.2566,Social Media
50594,2024-03-27,2024,Q1,Mar,13,West,Colorado,Electronics,Phone,Distributor,Consumer,17,662,0.1,10128.6,7321.51,2807.09,0.2771,Email
50595,2024-03-13,2024,Q1,Mar,11,Midwest,Michigan,Furniture,Cabinet,Online,Consumer,3,860,0.0,2580.0,1934.05,645.95,0.2504,Affiliate
50596,2024-05-07,2024,Q2,May,19,Midwest,Illinois,Accessories,Mouse,Distributor,Small Business,2,353,0.0,706.0,442.44,263.56,0.3733,Google Ads
50597,2024-10-11,2024,Q4,Oct,41,Northeast,New York,Accessories,Headphones,Distributor,Corporate,7,754,0.1,4750.2,3016.22,1733.98,0.365,Social Media
50598,2024-04-30,2024,Q2,Apr,18,South,Texas,Furniture,Chair,Distributor,Corporate,21,1244,0.15,22205.4,13668.4,8537.0,0.3845,Social Media
50599,2024-04-09,2024,Q2,Apr,15,Midwest,Illinois,Accessories,Headphones,Distributor,Consumer,3,1129,0.1,3048.3,1812.68,1235.62,0.4053,Direct
50600,2024-03-16,2024,Q1,Mar,11,Northeast,Massachusetts,Accessories,Keyboard,Retail,Corporate,8,936,0.0,7488.0,5177.07,2310.93,0.3086,Social Media
50601,2024-12-20,2024,Q4,Dec,51,Midwest,Illinois,Accessories,Mouse,Retail,Small Business,11,413,0.1,4088.7,2557.84,1530.86,0.3744,Email
50602,2024-08-01,2024,Q3,Aug,31,South,Georgia,Electronics,Phone,Retail,Consumer,4,540,0.15,1836.0,1358.27,477.73,0.2602,Direct
50603,2024-01-03,2024,Q1,Jan,1,West,California,Accessories,Headphones,Retail,Small Business,17,1210,0.05,19541.5,13051.28,6490.22,0.3321,Direct
50604,2024-11-05,2024,Q4,Nov,45,Northeast,Pennsylvania,Electronics,Laptop,Retail,Small Business,17,277,0.15,4002.65,2569.71,1432.94,0.358,Google Ads
50605,2024-08-18,2024,Q3,Aug,33,West,California,Furniture,Chair,Online,Corporate,6,1060,0.15,5406.0,3069.0,2337.0,0.4323,Google Ads
50606,2024-08-31,2024,Q3,Aug,35,Northeast,New York,Electronics,Tablet,Online,Corporate,17,622,0.15,8987.9,6316.32,2671.58,0.2972,Affiliate
50607,2024-02-27,2024,Q1,Feb,9,Northeast,Massachusetts,Accessories,Keyboard,Retail,Small Business,18,1052,0.0,18936.0,12279.56,6656.44,0.3515,Google Ads
50608,2024-01-10,2024,Q1,Jan,2,Northeast,Massachusetts,Furniture,Desk,Distributor,Small Business,7,977,0.1,6155.1,3483.83,2671.27,0.434,Affiliate
50609,2024-06-02,2024,Q2,Jun,22,West,Colorado,Furniture,Desk,Retail,Consumer,24,319,0.1,6890.4,4032.35,2858.05,0.4148,Affiliate
50610,2024-07-24,2024,Q3,Jul,30,Northeast,Pennsylvania,Accessories,Keyboard,Retail,Small Business,23,1194,0.05,26088.9,18717.16,7371.74,0.2826,Email
50611,2024-11-02,2024,Q4,Nov,44,Northeast,New York,Furniture,Desk,Retail,Consumer,9,612,0.15,4681.8,3120.19,1561.61,0.3335,Social Media
50612,2024-07-07,2024,Q3,Jul,27,Northeast,Pennsylvania,Furniture,Desk,Retail,Consumer,3,210,0.1,567.0,371.68,195.32,0.3445,Affiliate
50613,2024-07-13,2024,Q3,Jul,28,Midwest,Ohio,Furniture,Cabinet,Online,Corporate,12,1254,0.05,14295.6,10106.69,4188.91,0.293,Affiliate
50614,2024-06-04,2024,Q2,Jun,23,Midwest,Illinois,Accessories,Headphones,Online,Small Business,20,1117,0.1,20106.0,11878.2,8227.8,0.4092,Email
50615,2024-07-22,2024,Q3,Jul,30,Midwest,Michigan,Electronics,Laptop,Online,Small Business,24,512,0.0,12288.0,8876.17,3411.83,0.2777,Direct
50616,2024-02-15,2024,Q1,Feb,7,West,Washington,Furniture,Chair,Online,Consumer,22,975,0.0,21450.0,14749.58,6700.42,0.3124,Social Media
50617,2024-03-19,2024,Q1,Mar,12,West,Colorado,Furniture,Cabinet,Retail,Consumer,17,584,0.15,8438.8,5274.88,3163.92,0.3749,Email
50618,2024-11-24,2024,Q4,Nov,47,West,Colorado,Furniture,Chair,Retail,Corporate,12,191,0.0,2292.0,1419.77,872.23,0.3806,Direct
50619,2024-03-07,2024,Q1,Mar,10,Midwest,Ohio,Electronics,Phone,Distributor,Corporate,12,859,0.05,9792.6,6311.37,3481.23,0.3555,Direct
50620,2024-10-30,2024,Q4,Oct,44,Northeast,Pennsylvania,Accessories,Headphones,Distributor,Consumer,6,356,0.1,1922.4,1424.47,497.93,0.259,Direct
50621,2024-07-08,2024,Q3,Jul,28,Midwest,Michigan,Accessories,Headphones,Online,Corporate,23,419,0.15,8191.45,5077.75,3113.7,0.3801,Google Ads
50622,2024-05-14,2024,Q2,May,20,South,Texas,Accessories,Headphones,Online,Small Business,5,852,0.0,4260.0,2836.97,1423.03,0.334,Social Media
50623,2024-12-04,2024,Q4,Dec,49,West,Washington,Electronics,Tablet,Retail,Corporate,19,382,0.15,6169.3,4543.49,1625.81,0.2635,Email
50624,2024-02-07,2024,Q1,Feb,6,West,California,Furniture,Desk,Retail,Corporate,2,1135,0.1,2043.0,1139.11,903.89,0.4424,Google Ads
50625,2024-06-17,2024,Q2,Jun,25,West,Washington,Electronics,Tablet,Retail,Consumer,14,887,0.0,12418.0,7906.75,4511.25,0.3633,Email
50626,2024-08-06,2024,Q3,Aug,32,Northeast,New York,Furniture,Desk,Distributor,Corporate,25,478,0.0,11950.0,8262.18,3687.82,0.3086,Google Ads
50627,2024-09-20,2024,Q3,Sep,38,West,Washington,Accessories,Headphones,Distributor,Corporate,25,1293,0.05,30708.75,18880.91,11827.84,0.3852,Social Media
50628,2024-06-20,2024,Q2,Jun,25,South,Florida,Accessories,Keyboard,Distributor,Corporate,20,274,0.05,5206.0,3498.33,1707.67,0.328,Google Ads
50629,2024-07-28,2024,Q3,Jul,30,Northeast,Massachusetts,Furniture,Cabinet,Retail,Consumer,13,251,0.0,3263.0,1865.64,1397.36,0.4282,Social Media
50630,2024-03-05,2024,Q1,Mar,10,Midwest,Illinois,Electronics,Laptop,Online,Corporate,17,168,0.05,2713.2,1942.59,770.61,0.284,Direct
50631,2024-02-13,2024,Q1,Feb,7,Midwest,Michigan,Accessories,Headphones,Distributor,Small Business,22,1264,0.1,25027.2,15724.59,9302.61,0.3717,Email
50632,2024-03-30,2024,Q1,Mar,13,West,Washington,Electronics,Tablet,Online,Consumer,18,660,0.1,10692.0,7431.04,3260.96,0.305,Google Ads
50633,2024-07-09,2024,Q3,Jul,28,South,Georgia,Electronics,Laptop,Retail,Small Business,16,967,0.0,15472.0,11458.73,4013.27,0.2594,Google Ads
50634,2024-08-21,2024,Q3,Aug,34,West,Washington,Accessories,Mouse,Online,Corporate,6,1015,0.05,5785.5,4216.56,1568.94,0.2712,Email
50635,2024-01-26,2024,Q1,Jan,4,South,Georgia,Accessories,Mouse,Retail,Small Business,20,246,0.05,4674.0,2979.1,1694.9,0.3626,Social Media
50636,2024-09-16,2024,Q3,Sep,38,South,Florida,Furniture,Chair,Distributor,Consumer,9,226,0.05,1932.3,1409.24,523.06,0.2707,Email
50637,2024-01-17,2024,Q1,Jan,3,West,California,Furniture,Cabinet,Retail,Small Business,3,434,0.0,1302.0,732.57,569.43,0.4374,Social Media
50638,2024-02-11,2024,Q1,Feb,6,Midwest,Michigan,Electronics,Tablet,Distributor,Corporate,24,1135,0.05,25878.0,16368.94,9509.06,0.3675,Social Media
50639,2024-06-21,2024,Q2,Jun,25,Midwest,Ohio,Electronics,Tablet,Online,Corporate,19,231,0.0,4389.0,2592.23,1796.77,0.4094,Social Media
50640,2024-02-08,2024,Q1,Feb,6,Midwest,Michigan,Electronics,Tablet,Online,Corporate,16,356,0.05,5411.2,3329.63,2081.57,0.3847,Affiliate
50641,2024-10-11,2024,Q4,Oct,41,Northeast,Massachusetts,Accessories,Mouse,Online,Corporate,7,1158,0.0,8106.0,4959.78,3146.22,0.3881,Affiliate
50642,2024-03-04,2024,Q1,Mar,10,Midwest,Ohio,Furniture,Desk,Distributor,Small Business,2,813,0.05,1544.7,997.01,547.69,0.3546,Direct
50643,2024-11-04,2024,Q4,Nov,45,Midwest,Michigan,Electronics,Phone,Retail,Corporate,16,1115,0.15,15164.0,9484.84,5679.16,0.3745,Email
50644,2024-02-10,2024,Q1,Feb,6,Midwest,Illinois,Electronics,Laptop,Distributor,Small Business,21,475,0.1,8977.5,5158.62,3818.88,0.4254,Direct
50645,2024-04-06,2024,Q2,Apr,14,South,Georgia,Furniture,Chair,Distributor,Small Business,4,1248,0.15,4243.2,3170.72,1072.48,0.2528,Social Media
50646,2024-03-23,2024,Q1,Mar,12,South,Georgia,Electronics,Phone,Online,Consumer,2,797,0.15,1354.9,966.65,388.25,0.2866,Google Ads
50647,2024-09-28,2024,Q3,Sep,39,South,Florida,Furniture,Desk,Retail,Consumer,24,447,0.0,10728.0,7416.89,3311.11,0.3086,Direct
50648,2024-06-24,2024,Q2,Jun,26,Northeast,New York,Furniture,Desk,Distributor,Consumer,24,696,0.15,14198.4,10318.71,3879.69,0.2732,Affiliate
50649,2024-01-04,2024,Q1,Jan,1,Northeast,Pennsylvania,Electronics,Phone,Distributor,Small Business,8,117,0.15,795.6,499.55,296.05,0.3721,Email
50650,2024-09-16,2024,Q3,Sep,38,West,Colorado,Accessories,Headphones,Retail,Consumer,6,234,0.0,1404.0,812.27,591.73,0.4215,Social Media
50651,2024-05-08,2024,Q2,May,19,Northeast,New York,Accessories,Keyboard,Online,Corporate,5,1234,0.0,6170.0,4040.98,2129.02,0.3451,Direct
50652,2024-12-23,2024,Q4,Dec,52,West,Colorado,Furniture,Chair,Distributor,Small Business,1,459,0.05,436.05,296.23,139.82,0.3207,Email
50653,2024-07-05,2024,Q3,Jul,27,West,Washington,Accessories,Keyboard,Distributor,Small Business,13,406,0.0,5278.0,2929.35,2348.65,0.445,Email
50654,2024-04-20,2024,Q2,Apr,16,West,Colorado,Accessories,Mouse,Distributor,Corporate,24,1201,0.05,27382.8,18315.81,9066.99,0.3311,Google Ads
50655,2024-03-16,2024,Q1,Mar,11,South,Florida,Accessories,Keyboard,Retail,Corporate,1,1148,0.15,975.8,664.9,310.9,0.3186,Google Ads
50656,2024-01-23,2024,Q1,Jan,4,South,Georgia,Furniture,Desk,Online,Consumer,21,1073,0.05,21406.35,12058.76,9347.59,0.4367,Email
50657,2024-01-02,2024,Q1,Jan,1,West,Washington,Electronics,Tablet,Distributor,Small Business,21,678,0.15,12102.3,7443.24,4659.06,0.385,Direct
50658,2024-07-12,2024,Q3,Jul,28,Midwest,Michigan,Accessories,Keyboard,Distributor,Small Business,10,886,0.15,7531.0,5140.13,2390.87,0.3175,Google Ads
50659,2024-05-23,2024,Q2,May,21,West,Colorado,Furniture,Chair,Distributor,Consumer,5,855,0.1,3847.5,2697.43,1150.07,0.2989,Email
50660,2024-10-07,2024,Q4,Oct,41,Northeast,Massachusetts,Electronics,Phone,Distributor,Small Business,7,278,0.1,1751.4,999.82,751.58,0.4291,Google Ads
50661,2024-04-19,2024,Q2,Apr,16,Northeast,Massachusetts,Furniture,Cabinet,Retail,Consumer,3,997,0.05,2841.45,1920.69,920.76,0.324,Social Media
50662,2024-06-05,2024,Q2,Jun,23,Northeast,Massachusetts,Electronics,Phone,Distributor,Corporate,14,668,0.1,8416.8,4895.44,3521.36,0.4184,Google Ads
50663,2024-12-20,2024,Q4,Dec,51,West,California,Furniture,Chair,Retail,Small Business,13,599,0.05,7397.65,4208.01,3189.64,0.4312,Direct
50664,2024-12-29,2024,Q4,Dec,52,West,Washington,Accessories,Headphones,Retail,Corporate,10,719,0.05,6830.5,5071.74,1758.76,0.2575,Email
50665,2024-04-25,2024,Q2,Apr,17,Midwest,Michigan,Furniture,Cabinet,Retail,Consumer,15,385,0.15,4908.75,3660.65,1248.1,0.2543,Affiliate
50666,2024-04-15,2024,Q2,Apr,16,Northeast,New York,Furniture,Cabinet,Online,Corporate,20,647,0.1,11646.0,7580.53,4065.47,0.3491,Email
50667,2024-04-17,2024,Q2,Apr,16,Northeast,New York,Accessories,Mouse,Online,Small Business,24,273,0.0,6552.0,3998.71,2553.29,0.3897,Social Media
50668,2024-09-25,2024,Q3,Sep,39,Midwest,Michigan,Furniture,Desk,Online,Corporate,3,1233,0.0,3699.0,2046.29,1652.71,0.4468,Social Media
50669,2024-07-04,2024,Q3,Jul,27,West,California,Furniture,Cabinet,Online,Small Business,22,78,0.15,1458.6,1018.73,439.87,0.3016,Social Media
50670,2024-01-30,2024,Q1,Jan,5,Midwest,Ohio,Electronics,Phone,Distributor,Consumer,22,243,0.0,5346.0,2974.51,2371.49,0.4436,Email
50671,2024-12-01,2024,Q4,Dec,48,Northeast,Pennsylvania,Accessories,Mouse,Distributor,Small Business,24,211,0.0,5064.0,3013.33,2050.67,0.405,Google Ads
50672,2024-08-03,2024,Q3,Aug,31,West,Colorado,Electronics,Laptop,Retail,Consumer,22,499,0.05,10429.1,7281.71,3147.39,0.3018,Email
50673,2024-02-09,2024,Q1,Feb,6,Midwest,Ohio,Furniture,Desk,Retail,Corporate,3,601,0.0,1803.0,1029.7,773.3,0.4289,Social Media
