Order ID,Date,Year,Quarter,Month,Week,Region,State,City,Product Category,Product Subcategory,Product Name,Sales Channel,Customer Segment,Units Sold,Unit Price,Discount,Revenue,Cost,Profit,Profit Margin,Marketing Channel,Payment Method
20417,2024-08-30,2024,Q3,Aug,35,Midwest,Michigan,Detroit,Accessories,Keyboard,KeyPro,Online,Small Business,7,917,0.0,6419.0,4123.91,2295.09,0.3575,Direct,Transfer
20418,2024-01-28,2024,Q1,Jan,4,South,Texas,Dallas,Accessories,Mouse,ClickPro,Distributor,Consumer,19,1298,0.1,22195.8,15459.3,6736.5,0.3035,Affiliate,Cash
20419,2024-01-19,2024,Q1,Jan,3,Northeast,Massachusetts,Boston,Electronics,Laptop,UltraBook Pro,Retail,Corporate,6,899,0.1,4854.6,3052.6,1802.0,0.3712,Email,Card
20420,2024-03-01,2024,Q1,Mar,9,South,Georgia,Atlanta,Furniture,Desk,WorkDesk Pro,Retail,Consumer,9,209,0.05,1786.95,1165.86,621.09,0.3476,Direct,Digital Wallet
20421,2024-01-01,2024,Q1,Jan,1,South,Texas,Dallas,Electronics,Laptop,UltraBook Pro,Retail,Small Business,20,280,0.15,4760.0,2804.58,1955.42,0.4108,Google Ads,Cash
20422,2024-06-02,2024,Q2,Jun,22,South,Texas,Dallas,Furniture,Desk,WorkDesk Pro,Distributor,Corporate,17,808,0.05,13049.2,7192.39,5856.81,0.4488,Social Media,Cash
20423,2024-01-19,2024,Q1,Jan,3,Midwest,Michigan,Detroit,Accessories,Mouse,ClickPro,Online,Consumer,5,1385,0.05,6578.75,4244.74,2334.01,0.3548,Email,Card
20424,2024-08-01,2024,Q3,Aug,31,South,Georgia,Atlanta,Furniture,Chair,ComfortSeat,Retail,Consumer,15,164,0.05,2337.0,1707.93,629.07,0.2692,Google Ads,Transfer
20425,2024-02-02,2024,Q1,Feb,5,West,Colorado,Denver,Furniture,Chair,ComfortSeat,Distributor,Small Business,9,1220,0.1,9882.0,7102.41,2779.59,0.2813,Direct,Card
20426,2024-05-06,2024,Q2,May,19,Northeast,Pennsylvania,Philadelphia,Electronics,Phone,Galaxy Max,Retail,Corporate,13,990,0.1,11583.0,7410.53,4172.47,0.3602,Affiliate,Card
20427,2024-08-17,2024,Q3,Aug,33,West,Colorado,Denver,Furniture,Chair,ComfortSeat,Distributor,Consumer,3,217,0.1,585.9,411.41,174.49,0.2978,Affiliate,Transfer
20428,2024-06-21,2024,Q2,Jun,25,South,Georgia,Atlanta,Furniture,Chair,ComfortSeat,Distributor,Small Business,4,473,0.15,1608.2,1099.34,508.86,0.3164,Google Ads,Transfer
20429,2024-10-01,2024,Q4,Oct,40,Midwest,Illinois,Chicago,Furniture,Desk,WorkDesk Pro,Retail,Small Business,22,988,0.05,20649.2,12855.17,7794.03,0.3774,Social Media,Cash
20430,2024-09-03,2024,Q3,Sep,36,Midwest,Michigan,Detroit,Electronics,Tablet,Tab Elite,Retail,Consumer,13,538,0.15,5944.9,3703.23,2241.67,0.3771,Google Ads,Cash
20431,2024-01-14,2024,Q1,Jan,2,Northeast,Pennsylvania,Philadelphia,Electronics,Tablet,Tab Elite,Retail,Corporate,24,872,0.05,19881.6,11992.33,7889.27,0.3968,Email,Card
20432,2024-02-22,2024,Q1,Feb,8,Midwest,Michigan,Detroit,Electronics,Phone,Galaxy Max,Retail,Small Business,21,710,0.05,14164.5,10496.69,3667.81,0.2589,Google Ads,Digital Wallet
20433,2024-09-12,2024,Q3,Sep,37,West,Washington,Seattle,Electronics,Laptop,UltraBook Pro,Retail,Consumer,4,347,0.0,1388.0,782.15,605.85,0.4365,Affiliate,Digital Wallet
20434,2024-09-09,2024,Q3,Sep,37,Midwest,Michigan,Detroit,Electronics,Laptop,UltraBook Pro,Online,Consumer,11,364,0.05,3803.8,2207.65,1596.15,0.4196,Direct,Transfer
20435,2024-04-01,2024,Q2,Apr,14,Northeast,Pennsylvania,Philadelphia,Electronics,Tablet,Tab Elite,Retail,Corporate,9,600,0.1,4860.0,2697.95,2162.05,0.4449,Email,Card
20436,2024-02-22,2024,Q1,Feb,8,Midwest,Ohio,Columbus,Furniture,Desk,WorkDesk Pro,Distributor,Small Business,20,964,0.1,17352.0,9883.3,7468.7,0.4304,Email,Card
20437,2024-08-28,2024,Q3,Aug,35,West,California,Los Angeles,Electronics,Laptop,UltraBook Pro,Distributor,Corporate,24,273,0.05,6224.4,4375.79,1848.61,0.297,Direct,Card
20438,2024-02-04,2024,Q1,Feb,5,South,Georgia,Atlanta,Electronics,Laptop,UltraBook Pro,Retail,Small Business,25,1201,0.0,30025.0,22390.2,7634.8,0.2543,Google Ads,Card
20439,2024-03-22,2024,Q1,Mar,12,Northeast,Massachusetts,Boston,Accessories,Mouse,ClickPro,Retail,Small Business,4,939,0.0,3756.0,2633.6,1122.4,0.2988,Google Ads,Digital Wallet
20440,2024-12-28,2024,Q4,Dec,52,South,Florida,Miami,Accessories,Headphones,SoundMax,Online,Small Business,20,296,0.15,5032.0,2839.86,2192.14,0.4356,Social Media,Digital Wallet
20441,2024-12-24,2024,Q4,Dec,52,Midwest,Illinois,Chicago,Electronics,Phone,Galaxy Max,Distributor,Small Business,20,617,0.05,11723.0,8658.32,3064.68,0.2614,Google Ads,Transfer
20442,2024-03-17,2024,Q1,Mar,11,South,Texas,Dallas,Furniture,Desk,WorkDesk Pro,Distributor,Small Business,6,1078,0.0,6468.0,4278.28,2189.72,0.3385,Google Ads,Cash
20443,2024-09-29,2024,Q3,Sep,39,Midwest,Illinois,Chicago,Furniture,Chair,ComfortSeat,Distributor,Small Business,11,440,0.05,4598.0,3252.79,1345.21,0.2926,Email,Cash
20444,2024-08-07,2024,Q3,Aug,32,Northeast,Massachusetts,Boston,Accessories,Keyboard,KeyPro,Distributor,Corporate,8,57,0.15,387.6,240.78,146.82,0.3788,Direct,Digital Wallet
20445,2024-06-28,2024,Q2,Jun,26,Northeast,New York,New York,Electronics,Tablet,Tab Elite,Retail,Consumer,23,43,0.0,989.0,621.59,367.41,0.3715,Affiliate,Cash
20446,2024-03-10,2024,Q1,Mar,10,South,Georgia,Atlanta,Electronics,Phone,Galaxy Max,Distributor,Consumer,13,647,0.05,7990.45,4457.34,3533.11,0.4422,Social Media,Card
20447,2024-03-15,2024,Q1,Mar,11,Northeast,Massachusetts,Boston,Furniture,Desk,WorkDesk Pro,Retail,Small Business,13,719,0.15,7944.95,5858.08,2086.87,0.2627,Google Ads,Card
20448,2024-07-20,2024,Q3,Jul,29,West,California,Los Angeles,Furniture,Chair,ComfortSeat,Distributor,Consumer,14,939,0.15,11174.1,6587.56,4586.54,0.4105,Google Ads,Transfer
20449,2024-11-10,2024,Q4,Nov,45,Midwest,Ohio,Columbus,Electronics,Tablet,Tab Elite,Retail,Small Business,12,50,0.1,540.0,309.01,230.99,0.4278,Social Media,Digital Wallet
20450,2024-07-14,2024,Q3,Jul,28,West,California,Los Angeles,Furniture,Desk,WorkDesk Pro,Online,Small Business,25,725,0.1,16312.5,9491.23,6821.27,0.4182,Social Media,Digital Wallet
20451,2024-09-05,2024,Q3,Sep,36,Northeast,Pennsylvania,Philadelphia,Furniture,Chair,ComfortSeat,Online,Corporate,21,1362,0.0,28602.0,18096.42,10505.58,0.3673,Google Ads,Transfer
20452,2024-05-09,2024,Q2,May,19,Midwest,Ohio,Columbus,Furniture,Desk,WorkDesk Pro,Retail,Consumer,11,261,0.15,2440.35,1445.27,995.08,0.4078,Email,Digital Wallet
20453,2024-01-06,2024,Q1,Jan,1,Northeast,Pennsylvania,Philadelphia,Furniture,Chair,ComfortSeat,Online,Small Business,14,124,0.05,1649.2,1105.4,543.8,0.3297,Email,Card
20454,2024-09-26,2024,Q3,Sep,39,West,California,Los Angeles,Accessories,Mouse,ClickPro,Online,Consumer,16,133,0.0,2128.0,1202.3,925.7,0.435,Social Media,Card
20455,2024-06-30,2024,Q2,Jun,26,Midwest,Illinois,Chicago,Accessories,Headphones,SoundMax,Online,Small Business,22,40,0.05,836.0,613.33,222.67,0.2664,Affiliate,Card
20456,2024-04-12,2024,Q2,Apr,15,Midwest,Michigan,Detroit,Accessories,Keyboard,KeyPro,Distributor,Corporate,18,134,0.1,2170.8,1621.11,549.69,0.2532,Affiliate,Card
20457,2024-09-01,2024,Q3,Sep,35,South,Florida,Miami,Accessories,Mouse,ClickPro,Distributor,Small Business,9,1178,0.05,10071.9,5584.01,4487.89,0.4456,Social Media,Cash
20458,2024-12-23,2024,Q4,Dec,52,Midwest,Michigan,Detroit,Accessories,Mouse,ClickPro,Online,Consumer,9,683,0.1,5532.3,3160.85,2371.45,0.4287,Direct,Cash
20459,2024-07-10,2024,Q3,Jul,28,Midwest,Michigan,Detroit,Electronics,Tablet,Tab Elite,Retail,Consumer,16,567,0.0,9072.0,5692.53,3379.47,0.3725,Email,Card
20460,2024-01-20,2024,Q1,Jan,3,Northeast,Pennsylvania,Philadelphia,Electronics,Phone,Galaxy Max,Online,Corporate,15,544,0.1,7344.0,4241.66,3102.34,0.4224,Google Ads,Cash
20461,2024-02-29,2024,Q1,Feb,9,South,Texas,Dallas,Furniture,Desk,WorkDesk Pro,Online,Small Business,10,294,0.15,2499.0,1658.27,840.73,0.3364,Google Ads,Transfer
20462,2024-11-09,2024,Q4,Nov,45,Midwest,Michigan,Detroit,Furniture,Chair,ComfortSeat,Distributor,Consumer,10,730,0.05,6935.0,4089.53,2845.47,0.4103,Affiliate,Transfer
20463,2024-09-13,2024,Q3,Sep,37,South,Georgia,Atlanta,Accessories,Headphones,SoundMax,Online,Consumer,23,374,0.0,8602.0,5468.13,3133.87,0.3643,Social Media,Cash
20464,2024-01-17,2024,Q1,Jan,3,Northeast,Massachusetts,Boston,Electronics,Phone,Galaxy Max,Distributor,Small Business,8,367,0.15,2495.6,1388.47,1107.13,0.4436,Google Ads,Digital Wallet
20465,2024-08-07,2024,Q3,Aug,32,South,Texas,Dallas,Furniture,Desk,WorkDesk Pro,Retail,Small Business,3,340,0.1,918.0,665.42,252.58,0.2751,Direct,Digital Wallet
20466,2024-05-25,2024,Q2,May,21,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Retail,Corporate,21,245,0.0,5145.0,2986.56,2158.44,0.4195,Affiliate,Digital Wallet
20467,2024-11-22,2024,Q4,Nov,47,West,Colorado,Denver,Furniture,Chair,ComfortSeat,Online,Small Business,17,1085,0.1,16600.5,10090.18,6510.32,0.3922,Email,Cash
20468,2024-06-10,2024,Q2,Jun,24,West,Washington,Seattle,Accessories,Headphones,SoundMax,Distributor,Consumer,12,392,0.1,4233.6,2569.69,1663.91,0.393,Affiliate,Transfer
20469,2024-08-11,2024,Q3,Aug,32,West,Colorado,Denver,Furniture,Desk,WorkDesk Pro,Online,Small Business,24,828,0.1,17884.8,10527.62,7357.18,0.4114,Affiliate,Digital Wallet
20470,2024-10-28,2024,Q4,Oct,44,Northeast,Massachusetts,Boston,Electronics,Laptop,UltraBook Pro,Online,Consumer,6,848,0.05,4833.6,3003.73,1829.87,0.3786,Direct,Cash
20471,2024-08-19,2024,Q3,Aug,34,South,Florida,Miami,Electronics,Phone,Galaxy Max,Distributor,Consumer,8,1337,0.1,9626.4,5366.28,4260.12,0.4425,Google Ads,Card
20472,2024-03-03,2024,Q1,Mar,9,Northeast,Massachusetts,Boston,Furniture,Chair,ComfortSeat,Distributor,Corporate,16,97,0.1,1396.8,1045.42,351.38,0.2516,Affiliate,Card
20473,2024-09-17,2024,Q3,Sep,38,West,California,Los Angeles,Furniture,Chair,ComfortSeat,Distributor,Small Business,6,1022,0.0,6132.0,3409.5,2722.5,0.444,Social Media,Cash
20474,2024-04-25,2024,Q2,Apr,17,Northeast,Pennsylvania,Philadelphia,Accessories,Mouse,ClickPro,Online,Consumer,20,1239,0.15,21063.0,13059.05,8003.95,0.38,Direct,Cash
20475,2024-03-31,2024,Q1,Mar,13,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Online,Consumer,11,517,0.1,5118.3,3045.97,2072.33,0.4049,Email,Cash
20476,2024-08-28,2024,Q3,Aug,35,West,Colorado,Denver,Furniture,Chair,ComfortSeat,Retail,Consumer,10,137,0.15,1164.5,666.89,497.61,0.4273,Social Media,Digital Wallet
20477,2024-02-28,2024,Q1,Feb,9,West,California,Los Angeles,Furniture,Chair,ComfortSeat,Distributor,Small Business,2,958,0.15,1628.6,1097.87,530.73,0.3259,Google Ads,Transfer
20478,2024-03-08,2024,Q1,Mar,10,Midwest,Ohio,Columbus,Furniture,Chair,ComfortSeat,Distributor,Corporate,7,1180,0.1,7434.0,4375.03,3058.97,0.4115,Google Ads,Transfer
20479,2024-11-12,2024,Q4,Nov,46,South,Florida,Miami,Furniture,Chair,ComfortSeat,Online,Corporate,15,1214,0.15,15478.5,10768.13,4710.37,0.3043,Direct,Transfer
20480,2024-12-22,2024,Q4,Dec,51,South,Texas,Dallas,Electronics,Phone,Galaxy Max,Retail,Corporate,22,557,0.15,10415.9,5832.48,4583.42,0.44,Direct,Cash
20481,2024-02-23,2024,Q1,Feb,8,West,California,Los Angeles,Furniture,Chair,ComfortSeat,Retail,Small Business,1,1138,0.05,1081.1,678.13,402.97,0.3727,Email,Cash
20482,2024-07-23,2024,Q3,Jul,30,Northeast,Pennsylvania,Philadelphia,Electronics,Tablet,Tab Elite,Distributor,Consumer,20,1221,0.0,24420.0,14942.07,9477.93,0.3881,Direct,Transfer
20483,2024-06-29,2024,Q2,Jun,26,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,Retail,Corporate,20,799,0.05,15181.0,9461.48,5719.52,0.3768,Social Media,Card
20484,2024-10-12,2024,Q4,Oct,41,West,Colorado,Denver,Electronics,Laptop,UltraBook Pro,Retail,Small Business,13,1183,0.0,15379.0,8641.99,6737.01,0.4381,Google Ads,Transfer
20485,2024-06-29,2024,Q2,Jun,26,Midwest,Michigan,Detroit,Furniture,Desk,WorkDesk Pro,Online,Small Business,7,866,0.15,5152.7,3495.52,1657.18,0.3216,Email,Card
20486,2024-02-05,2024,Q1,Feb,6,Midwest,Michigan,Detroit,Accessories,Headphones,SoundMax,Online,Consumer,3,1388,0.0,4164.0,3068.15,1095.85,0.2632,Email,Card
20487,2024-09-05,2024,Q3,Sep,36,West,Washington,Seattle,Electronics,Phone,Galaxy Max,Retail,Corporate,21,921,0.0,19341.0,12920.94,6420.06,0.3319,Social Media,Digital Wallet
20488,2024-08-14,2024,Q3,Aug,33,Midwest,Illinois,Chicago,Furniture,Chair,ComfortSeat,Online,Consumer,4,952,0.0,3808.0,2109.83,1698.17,0.4459,Social Media,Digital Wallet
20489,2024-08-07,2024,Q3,Aug,32,Midwest,Michigan,Detroit,Furniture,Desk,WorkDesk Pro,Distributor,Corporate,3,1235,0.0,3705.0,2364.82,1340.18,0.3617,Direct,Card
20490,2024-11-07,2024,Q4,Nov,45,South,Florida,Miami,Accessories,Keyboard,KeyPro,Online,Consumer,15,1237,0.15,15771.75,10939.49,4832.26,0.3064,Affiliate,Transfer
20491,2024-11-16,2024,Q4,Nov,46,South,Texas,Dallas,Accessories,Headphones,SoundMax,Retail,Small Business,19,80,0.15,1292.0,717.06,574.94,0.445,Email,Card
20492,2024-02-01,2024,Q1,Feb,5,Midwest,Michigan,Detroit,Furniture,Chair,ComfortSeat,Distributor,Consumer,25,693,0.05,16458.75,9980.95,6477.8,0.3936,Direct,Digital Wallet
20493,2024-05-28,2024,Q2,May,22,Northeast,New York,New York,Electronics,Phone,Galaxy Max,Online,Small Business,3,522,0.0,1566.0,957.78,608.22,0.3884,Affiliate,Cash
20494,2024-10-07,2024,Q4,Oct,41,Northeast,Pennsylvania,Philadelphia,Electronics,Phone,Galaxy Max,Online,Small Business,25,830,0.05,19712.5,11405.64,8306.86,0.4214,Social Media,Cash
20495,2024-05-10,2024,Q2,May,19,South,Florida,Miami,Furniture,Chair,ComfortSeat,Distributor,Corporate,12,574,0.0,6888.0,3842.37,3045.63,0.4422,Social Media,Card
20496,2024-11-28,2024,Q4,Nov,48,South,Georgia,Atlanta,Accessories,Mouse,ClickPro,Distributor,Corporate,10,1374,0.15,11679.0,6720.74,4958.26,0.4245,Direct,Digital Wallet
20497,2024-04-19,2024,Q2,Apr,16,West,Colorado,Denver,Furniture,Desk,WorkDesk Pro,Distributor,Corporate,20,1190,0.05,22610.0,15910.79,6699.21,0.2963,Google Ads,Digital Wallet
20498,2024-03-09,2024,Q1,Mar,10,South,Texas,Dallas,Electronics,Tablet,Tab Elite,Online,Corporate,4,1057,0.0,4228.0,3134.06,1093.94,0.2587,Direct,Card
20499,2024-08-30,2024,Q3,Aug,35,South,Texas,Dallas,Furniture,Desk,WorkDesk Pro,Retail,Corporate,12,642,0.15,6548.4,3633.29,2915.11,0.4452,Social Media,Cash
20500,2024-09-03,2024,Q3,Sep,36,West,Washington,Seattle,Electronics,Tablet,Tab Elite,Distributor,Small Business,3,652,0.0,1956.0,1198.97,757.03,0.387,Affiliate,Card
20501,2024-01-19,2024,Q1,Jan,3,Midwest,Illinois,Chicago,Furniture,Chair,ComfortSeat,Distributor,Corporate,6,1006,0.05,5734.2,3601.46,2132.74,0.3719,Email,Cash
20502,2024-11-30,2024,Q4,Nov,48,South,Texas,Dallas,Furniture,Chair,ComfortSeat,Online,Corporate,1,136,0.0,136.0,84.76,51.24,0.3768,Social Media,Card
20503,2024-08-20,2024,Q3,Aug,34,South,Florida,Miami,Electronics,Phone,Galaxy Max,Distributor,Consumer,3,452,0.0,1356.0,926.84,429.16,0.3165,Social Media,Cash
20504,2024-05-26,2024,Q2,May,21,South,Florida,Miami,Electronics,Laptop,UltraBook Pro,Retail,Corporate,10,1373,0.05,13043.5,7381.44,5662.06,0.4341,Affiliate,Digital Wallet
20505,2024-04-21,2024,Q2,Apr,16,West,Colorado,Denver,Electronics,Laptop,UltraBook Pro,Online,Corporate,10,91,0.0,910.0,662.99,247.01,0.2714,Email,Card
20506,2024-03-24,2024,Q1,Mar,12,South,Texas,Dallas,Furniture,Chair,ComfortSeat,Online,Corporate,11,975,0.1,9652.5,5478.26,4174.24,0.4325,Social Media,Card
20507,2024-09-23,2024,Q3,Sep,39,Northeast,Pennsylvania,Philadelphia,Accessories,Headphones,SoundMax,Retail,Consumer,17,374,0.0,6358.0,3714.98,2643.02,0.4157,Direct,Card
20508,2024-08-23,2024,Q3,Aug,34,Northeast,Pennsylvania,Philadelphia,Electronics,Laptop,UltraBook Pro,Distributor,Small Business,22,251,0.1,4969.8,3106.95,1862.85,0.3748,Google Ads,Digital Wallet
20509,2024-07-08,2024,Q3,Jul,28,Northeast,New York,New York,Furniture,Chair,ComfortSeat,Retail,Corporate,17,248,0.15,3583.6,2174.55,1409.05,0.3932,Email,Cash
20510,2024-07-10,2024,Q3,Jul,28,Midwest,Ohio,Columbus,Accessories,Mouse,ClickPro,Retail,Corporate,8,1323,0.15,8996.4,5525.23,3471.17,0.3858,Affiliate,Transfer
20511,2024-01-06,2024,Q1,Jan,1,Midwest,Michigan,Detroit,Accessories,Headphones,SoundMax,Retail,Small Business,17,709,0.05,11450.35,6709.57,4740.78,0.414,Email,Transfer
20512,2024-05-29,2024,Q2,May,22,Midwest,Ohio,Columbus,Furniture,Chair,ComfortSeat,Distributor,Corporate,8,1151,0.15,7826.8,4686.12,3140.68,0.4013,Google Ads,Card
20513,2024-08-25,2024,Q3,Aug,34,West,California,Los Angeles,Electronics,Tablet,Tab Elite,Online,Consumer,7,881,0.1,5550.3,3865.71,1684.59,0.3035,Google Ads,Transfer
20514,2024-07-04,2024,Q3,Jul,27,Northeast,New York,New York,Electronics,Laptop,UltraBook Pro,Retail,Corporate,12,1115,0.15,11373.0,7432.7,3940.3,0.3465,Google Ads,Transfer
20515,2024-04-24,2024,Q2,Apr,17,Midwest,Illinois,Chicago,Electronics,Phone,Galaxy Max,Distributor,Corporate,6,555,0.05,3163.5,1871.79,1291.71,0.4083,Social Media,Cash
20516,2024-09-16,2024,Q3,Sep,38,Northeast,New York,New York,Accessories,Keyboard,KeyPro,Distributor,Small Business,9,845,0.1,6844.5,4053.69,2790.81,0.4077,Email,Digital Wallet
20517,2024-12-07,2024,Q4,Dec,49,West,Washington,Seattle,Electronics,Phone,Galaxy Max,Retail,Corporate,19,865,0.1,14791.5,10933.24,3858.26,0.2608,Affiliate,Card
20518,2024-11-02,2024,Q4,Nov,44,West,Colorado,Denver,Electronics,Laptop,UltraBook Pro,Online,Consumer,23,583,0.15,11397.65,8408.26,2989.39,0.2623,Affiliate,Transfer
20519,2024-01-23,2024,Q1,Jan,4,Midwest,Michigan,Detroit,Accessories,Mouse,ClickPro,Online,Consumer,8,1108,0.0,8864.0,6250.14,2613.86,0.2949,Social Media,Cash
20520,2024-01-26,2024,Q1,Jan,4,West,Colorado,Denver,Accessories,Mouse,ClickPro,Online,Corporate,17,408,0.05,6589.2,4885.08,1704.12,0.2586,Email,Cash
20521,2024-11-29,2024,Q4,Nov,48,West,Washington,Seattle,Accessories,Headphones,SoundMax,Distributor,Consumer,23,960,0.0,22080.0,13954.58,8125.42,0.368,Social Media,Cash
20522,2024-05-23,2024,Q2,May,21,Northeast,Massachusetts,Boston,Furniture,Chair,ComfortSeat,Online,Small Business,22,915,0.0,20130.0,14004.33,6125.67,0.3043,Social Media,Transfer
20523,2024-01-10,2024,Q1,Jan,2,South,Florida,Miami,Electronics,Laptop,UltraBook Pro,Retail,Corporate,9,802,0.0,7218.0,4283.95,2934.05,0.4065,Email,Cash
20524,2024-09-12,2024,Q3,Sep,37,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Distributor,Small Business,25,1052,0.1,23670.0,16867.73,6802.27,0.2874,Email,Transfer
20525,2024-11-27,2024,Q4,Nov,48,Midwest,Illinois,Chicago,Furniture,Chair,ComfortSeat,Online,Corporate,23,501,0.15,9794.55,7278.25,2516.3,0.2569,Direct,Cash
20526,2024-01-14,2024,Q1,Jan,2,Midwest,Michigan,Detroit,Electronics,Laptop,UltraBook Pro,Distributor,Corporate,4,335,0.0,1340.0,898.35,441.65,0.3296,Direct,Cash
20527,2024-05-08,2024,Q2,May,19,Midwest,Michigan,Detroit,Accessories,Headphones,SoundMax,Retail,Consumer,22,1204,0.1,23839.2,15064.2,8775.0,0.3681,Email,Digital Wallet
20528,2024-06-09,2024,Q2,Jun,23,Northeast,Massachusetts,Boston,Furniture,Desk,WorkDesk Pro,Retail,Corporate,18,348,0.1,5637.6,3698.44,1939.16,0.344,Google Ads,Transfer
20529,2024-10-07,2024,Q4,Oct,41,South,Georgia,Atlanta,Accessories,Headphones,SoundMax,Online,Small Business,1,708,0.1,637.2,383.72,253.48,0.3978,Direct,Digital Wallet
20530,2024-12-15,2024,Q4,Dec,50,Midwest,Ohio,Columbus,Furniture,Chair,ComfortSeat,Online,Consumer,9,319,0.1,2583.9,1664.97,918.93,0.3556,Email,Digital Wallet
20531,2024-08-05,2024,Q3,Aug,32,West,Colorado,Denver,Accessories,Mouse,ClickPro,Online,Small Business,22,835,0.1,16533.0,12199.07,4333.93,0.2621,Google Ads,Transfer
20532,2024-06-26,2024,Q2,Jun,26,Northeast,Pennsylvania,Philadelphia,Accessories,Keyboard,KeyPro,Distributor,Corporate,5,556,0.0,2780.0,1687.87,1092.13,0.3929,Affiliate,Card
20533,2024-05-14,2024,Q2,May,20,West,Washington,Seattle,Electronics,Phone,Galaxy Max,Online,Small Business,17,960,0.15,13872.0,9965.6,3906.4,0.2816,Google Ads,Digital Wallet
20534,2024-11-07,2024,Q4,Nov,45,Midwest,Illinois,Chicago,Furniture,Desk,WorkDesk Pro,Online,Consumer,16,505,0.0,8080.0,5790.92,2289.08,0.2833,Social Media,Cash
20535,2024-03-01,2024,Q1,Mar,9,West,California,Los Angeles,Electronics,Laptop,UltraBook Pro,Online,Corporate,22,819,0.15,15315.3,8455.52,6859.78,0.4479,Social Media,Transfer
20536,2024-05-24,2024,Q2,May,21,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Distributor,Corporate,5,520,0.15,2210.0,1309.1,900.9,0.4076,Email,Card
20537,2024-08-25,2024,Q3,Aug,34,South,Georgia,Atlanta,Furniture,Chair,ComfortSeat,Distributor,Small Business,24,448,0.15,9139.2,6556.75,2582.45,0.2826,Google Ads,Transfer
20538,2024-11-14,2024,Q4,Nov,46,South,Georgia,Atlanta,Electronics,Laptop,UltraBook Pro,Online,Small Business,16,402,0.15,5467.2,3820.78,1646.42,0.3011,Social Media,Card
20539,2024-07-23,2024,Q3,Jul,30,West,Washington,Seattle,Furniture,Chair,ComfortSeat,Distributor,Small Business,16,626,0.1,9014.4,5601.06,3413.34,0.3787,Affiliate,Transfer
20540,2024-10-11,2024,Q4,Oct,41,South,Florida,Miami,Furniture,Desk,WorkDesk Pro,Retail,Small Business,24,1353,0.05,30848.4,20296.93,10551.47,0.342,Social Media,Digital Wallet
20541,2024-12-17,2024,Q4,Dec,51,South,Florida,Miami,Electronics,Laptop,UltraBook Pro,Online,Consumer,8,963,0.0,7704.0,4254.51,3449.49,0.4478,Affiliate,Card
20542,2024-07-01,2024,Q3,Jul,27,Midwest,Illinois,Chicago,Furniture,Desk,WorkDesk Pro,Distributor,Consumer,23,539,0.15,10537.45,7169.8,3367.65,0.3196,Google Ads,Cash
20543,2024-10-10,2024,Q4,Oct,41,South,Texas,Dallas,Furniture,Chair,ComfortSeat,Online,Corporate,5,1351,0.15,5741.75,3846.66,1895.09,0.3301,Direct,Cash
20544,2024-08-15,2024,Q3,Aug,33,Northeast,Massachusetts,Boston,Accessories,Keyboard,KeyPro,Online,Corporate,12,995,0.15,10149.0,6961.59,3187.41,0.3141,Social Media,Cash
20545,2024-08-27,2024,Q3,Aug,35,Northeast,Pennsylvania,Philadelphia,Furniture,Chair,ComfortSeat,Online,Consumer,23,1296,0.05,28317.6,15742.48,12575.12,0.4441,Social Media,Card
20546,2024-09-09,2024,Q3,Sep,37,Midwest,Michigan,Detroit,Furniture,Desk,WorkDesk Pro,Retail,Consumer,19,121,0.0,2299.0,1532.55,766.45,0.3334,Affiliate,Transfer
20547,2024-10-19,2024,Q4,Oct,42,Midwest,Illinois,Chicago,Electronics,Tablet,Tab Elite,Retail,Small Business,23,1393,0.0,32039.0,20983.89,11055.11,0.3451,Google Ads,Cash
20548,2024-04-01,2024,Q2,Apr,14,South,Florida,Miami,Accessories,Keyboard,KeyPro,Distributor,Consumer,1,1016,0.1,914.4,526.33,388.07,0.4244,Direct,Digital Wallet
20549,2024-09-04,2024,Q3,Sep,36,Midwest,Illinois,Chicago,Electronics,Phone,Galaxy Max,Distributor,Consumer,4,1400,0.05,5320.0,3806.89,1513.11,0.2844,Affiliate,Transfer
20550,2024-01-30,2024,Q1,Jan,5,Midwest,Michigan,Detroit,Furniture,Desk,WorkDesk Pro,Retail,Consumer,6,1036,0.0,6216.0,4032.6,2183.4,0.3513,Affiliate,Cash
20551,2024-05-07,2024,Q2,May,19,South,Texas,Dallas,Accessories,Mouse,ClickPro,Distributor,Corporate,21,166,0.05,3311.7,2123.81,1187.89,0.3587,Affiliate,Cash
20552,2024-09-15,2024,Q3,Sep,37,Midwest,Ohio,Columbus,Electronics,Laptop,UltraBook Pro,Distributor,Consumer,3,812,0.1,2192.4,1230.45,961.95,0.4388,Email,Cash
20553,2024-10-22,2024,Q4,Oct,43,Midwest,Ohio,Columbus,Electronics,Laptop,UltraBook Pro,Online,Consumer,12,234,0.0,2808.0,1959.22,848.78,0.3023,Direct,Card
20554,2024-11-22,2024,Q4,Nov,47,South,Texas,Dallas,Furniture,Chair,ComfortSeat,Retail,Small Business,24,915,0.1,19764.0,12727.7,7036.3,0.356,Social Media,Transfer
